LANGUAGE1,SENTENCE1,LANGUAGE2,SENTENCE2,COSINE SIMILARITY
EN,"Pronunciation rhyming with ""tone"" is strongest in Scotland, Republic of Ireland, and English Midlands though it seems to have less prominent patches in Cornwall and Essex.",FR,Il était fait d'avoine sans levain et cuit au four sur une poêle à frire en fonte (nommée griddle en anglais et girdle en Scots).,0.55097836
EN,"The pronunciation rhyming with ""gone"" is strongest in Northern England, although this also seems to be the favoured pronunciation in Southern England, Wales, the Home Counties, and East Anglia.",FR,"Pour le service, il était coupé en quarts, chacun de la forme d'un triangle.",0.47726655
EN,Natives of the Republic of Ireland and the United States mainly use the  pronunciation.,FR,"De nos jours, le large gâteau rond dans son ensemble serait appelé bannock, et ses quarts des scones.",0.59261024
EN,"British dictionaries usually show the  form as the preferred pronunciation, while recognising the /skoʊn/ form.The difference in pronunciation is alluded to in a poem:
The Oxford English Dictionary reports that the first mention of the word was in 1513.",FR,"En Écosse, les mots sont souvent utilisés de façon interchangeable.",0.64937794
EN,The origin of the word scone is obscure and may derive from different sources.,FR,"Quand l'usage de la levure se démocratisa, les scones commencèrent à devenir des gâteaux cuits au four et ayant fortement levé, tels que nous les connaissons aujourd'hui.",0.51054096
EN,"That is, the classic Scottish scone, the Dutch schoonbrood (very similar to the drop scone), and possibly other similarly named quick breads may have made their way onto the English tea table, where their similar names merged into one.",FR,"Les scones actuels sont facilement disponibles dans les boulangeries britanniques, les épiceries et les supermarchés.",0.56542253
EN,"Thus, scone may derive from the Middle Dutch schoonbrood (fine white bread), from schoon (pure, clean) and brood (bread), or it may derive from the Scots Gaelic term sgonn, meaning a shapeless mass or large mouthful.",FR,"Une analyse du marché en 2005 estima le marché britannique des scones à 64 millions de £, montrant une augmentation de 9 % par rapport aux cinq années précédentes.",0.4531387
EN,"The Middle Low German term schöne, meaning fine bread, may also have played a role in the origination of this word.",FR,Cette augmentation serait partiellement due à une préférence accrue des consommateurs pour le prêt à consommer.,0.569062
EN,"If the explanation put forward by Sheila MacNiven Cameron is true, the word may also be based on the town of Scone ( ) (Scots: Scone, Scottish Gaelic: Sgàin) in Scotland, the ancient capital of that country – where Scottish monarchs were crowned, and on whose Stone of Scone the monarchs of the United Kingdom are still crowned today.",FR,"== Phonétique ==
La prononciation du mot à travers le Royaume-Uni varie.",0.51698923
EN,"== History ==
When baking powder became available to the masses, scones began to be the oven-baked, well-leavened items we know today.",FR,"Selon une étude universitaire, les deux tiers de la population britannique le prononcent /skɒn/, ce qui est la même prononciation de la voyelle que pour celle du prénom « John » ; cette proportion monte à 99 % dans le cas de la population écossaise.",0.57232845
EN,"Modern scones are widely available in British bakeries, grocery stores, and supermarkets.",FR,"Les autres le prononcent /skoʊn/, rimant en anglais avec « Joan ».",0.48024732
EN,"A 2005 market report estimated the UK scone market to be worth £64m, showing a 9% increase over the previous five years.",FR,"Les dictionnaires britanniques montrent habituellement la version /skɒn/ comme la prononciation de référence, tout en reconnaissant l'existence de la version /skoʊn/.",0.5381082
EN,"The increase is partly due to an increasing consumer preference for impulse and convenience foods.Scones sold commercially are usually round, although some brands are hexagonal, as this shape may be tessellated for space efficiency.",FR,"== Variations ==
Les scones du commerce sont généralement de forme ronde, bien que certaines versions moins chères soient hexagonales afin de minimiser le gaspillage de pâte.",0.7494035
EN,"When prepared at home, they may take various shapes, including triangles, rounds and squares.",FR,"Lorsque préparé à la maison, les formes variées des scones incluent les triangles, les ronds et les carrés,.",0.9019334
EN,Baking scones at home is often closely tied to heritage baking.,FR,"Cuisiner des scones à la maison relève souvent d'un patrimoine culinaire familial, puisqu'ils tendent à être faits à partir de la meilleure recette du membre de la famille plutôt que de livres.",0.7529067
EN,"They tend to be made using family recipes rather than recipe books, since it is often a family member who holds the ""best"" and most-treasured recipe.In 2023, a West London woman completed a decade-long project to sample a scone at every National Trust location (244 sites across England, Wales and Northern Ireland).",FR,"=== Royaume-Uni ===
Les scones britanniques sont le plus souvent légèrement sucrés, mais peuvent également être salés.",0.5633649
EN,"== Varieties ==
Scones are often lightly sweetened, but may also be savoury.",FR,"Ils contiennent fréquemment des raisins, groseilles, fromage ou dattes.",0.53784
EN,"They frequently include raisins, currants, cheese or dates.",FR,"En Écosse et en Ulster, on retrouve des variations salées du scone telles que les soda scones, également connus comme farls à la levure, et les scones de pomme de terre généralement appelés tattie scones et prenant l'apparence de petites galettes de pommes de terre minces et salées.",0.4295122
EN,"In Scotland and Ulster, savoury varieties of scone include soda scones, also known as soda farls, sour dough scones known as soor dook scones made with sour milk, and potato scones, normally known as tattie scones, which resemble small, thin savoury pancakes made with potato flour.",FR,Les scones de pomme de terre sont le plus souvent servis frits dans un petit-déjeuner écossais complet.,0.5860487
EN,Potato scones are most commonly served fried in a full Scottish breakfast or an Ulster fry.,FR,Le girddle scone est une variation où le scone est frit plutôt que cuit.,0.64337975
EN,"The griddle scone (or ""girdle scone"" in Scots) is a variety of scone that is cooked on a griddle on the stove top rather than baked in the oven.",FR,"Un girddle, en anglais, se réfère à une poêle à frire en fonte, et elle est appelée girdle en scots d'où le nom de girdle scones.",0.76941735
EN,"This usage is also common in New Zealand, where scones of all varieties form an important part of traditional colonial New Zealand cuisine.",FR,La cuisson par friture est également courante en Nouvelle-Zélande où les scones de toutes sortes forment une partie importante de la cuisine traditionnelle.,0.8595655
EN,"Other common varieties include the dropped scone, or drop scone, like a pancake, after the method of dropping the batter onto the griddle or frying pan to cook it, and the lemonade scone, which is made with clear lemonade and cream instead of butter and milk.",FR,"Lorsque la pâte du scone est lâchée dans la poêle, il s'agit d'un dropped scone (« scone lâché »).",0.6463667
EN,"The fruit scone or fruited scone contains currants, sultanas, peel and glacé cherries mixed into the dough.",FR,"Les scones ronds britanniques peuvent ressembler aux biscuits nord-américains, mais ils utilisent du beurre froid pour obtenir une texture délicate et feuilletée tandis que les biscuits sont le plus souvent faits de graisse alimentaire et sont plutôt friables.",0.47211272
EN,"To achieve lightness and flakiness, scones may be made with cream instead of milk.",FR,"Par ailleurs, les scones sont servis avec du thé ou du café, ou comme dessert, tandis que les biscuits s'utilisent en tant que pain ou souvent avec le petit-déjeuner.",0.49430382
EN,"In some countries one may also encounter savoury varieties of scone that may contain or be topped with combinations of cheese, onion, bacon, etc.",FR,"=== États-Unis ===
Les scones des États-Unis sont typiquement sucrés, secs et plus larges que leurs homologues britanniques.",0.4795374
EN,"Scones can be presented with various toppings and condiments, typically butter, jam and cream.",FR,"La garniture de ceux vendus par les cafés-restaurants est faite de canneberges, myrtilles, noix ou morceaux de chocolat, voire avec originalité de smarties et M&M's.",0.6917198
EN,Strawberries are also sometimes used.,FR,"Des préparations pour scones offrent des touches florales en leur donnant des odeurs de rose, violette, jasmin, lavande, ou fleurs d'oranger.",0.42920303
EN,"== Regional variations ==
=== Australia ===
Pumpkin scones, made by adding mashed cooked pumpkin to the dough mixture, had increased exposure during the period when Florence Bjelke-Petersen was in the public eye.",FR,"Le scone à la limonade est une version récemment introduite faite de limonade et de crème, remplaçant le beurre et le lait ; la garniture est alors généralement constituée d'épices telles que de la cannelle ou des graines de pavot.",0.57594013
EN,"Date scones, which contain chopped dried dates, can also be found in Australia.",FR,"Dans l'Utah, les scones sont faits avec une pâte levée et sucrée, du lait fermenté, de la levure chimique, et ils sont frits plutôt que cuits au four.",0.52631557
EN,"Another old style of cooking scones, generally in the colder months, is to deep-fry or deep pan-fry them in dripping or oil; prepared this way, they are called ""puftaloons"".",FR,Le beurre et le miel forment l'accompagnement habituel.,0.49873206
EN,"=== Hungary ===
In Hungary, a pastry very similar to the British version exists under the name ""pogácsa"".",FR,"=== Autres pays ===
En Australie, Florence Bjelke-Petersen participa à rendre célèbre les scones à la citrouille : épouse du Premier ministre du Queensland, les médias citèrent ses commentaires simples et ses recettes de scones à la citrouille.",0.5764276
EN,The name has been adopted by several neighbouring nations' languages.,FR,"Le cream tea australien, populaire à travers le pays, est formé de scones servis avec de la confiture et de la crème, accompagnés de thé.",0.4890931
EN,"Pogácsa is almost always savoury and served with varied seasonings and toppings, like dill and cheese.",FR,"Au Canada, les scones sont populaires en Colombie-Britannique, province de la côte ouest, où ils sont couramment vendus dans les boulangeries et les épiceries.",0.534901
EN,"=== Norway ===
Norwegian scones may contain raisins and orange and lemon bits.",FR,"Les scones sont également au menu en Argentine où ils furent amenés par les immigrants Irlandais et Anglais, ainsi que par les Gallois pour le cas de la Patagonie.",0.5371347
EN,"Instead of using butter, like most scone recipes, Norwegian scones use cultured milk instead.",FR,"Ils sont généralement accompagnés de thé, café ou maté.",0.36857376
EN,"=== New Zealand ===
Scones make up a part of kiwiana, and are among the most popular recipes in the Edmonds Cookery Book, New Zealand's best-selling cook book.",FR,== Galerie ==,0.48696762
EN,"The Edmonds recipe is unsweetened, using only flour, baking powder, salt, butter and milk.",FR,"Lorsque préparé à la maison, les formes variées des scones incluent les triangles, les ronds et les carrés,.",0.5374893
EN,"Other ingredients such as cheese, sultanas and dates can be added.Cheese scones are a popular snack sold in cafes or tea shops, where they are commonly served toasted with butter.",FR,"Selon une étude universitaire, les deux tiers de la population britannique le prononcent /skɒn/, ce qui est la même prononciation de la voyelle que pour celle du prénom « John » ; cette proportion monte à 99 % dans le cas de la population écossaise.",0.48528934
EN,"=== South Africa ===
Scones are commonly served with clotted cream and jam; grated cheddar cheese is another popular accompaniment.",FR,"Les scones sont également au menu en Argentine où ils furent amenés par les immigrants Irlandais et Anglais, ainsi que par les Gallois pour le cas de la Patagonie.",0.5152539
EN,"=== South America ===
Scones are quite popular in Argentina as well as Uruguay.",FR,"Le scone à la limonade est une version récemment introduite faite de limonade et de crème, remplaçant le beurre et le lait ; la garniture est alors généralement constituée d'épices telles que de la cannelle ou des graines de pavot.",0.47523552
EN,"They were brought there by Irish, English and Scottish immigrants and by Welsh immigrants in Patagonia (Britons are the third largest foreign community in Argentina).",FR,Cette augmentation serait partiellement due à une préférence accrue des consommateurs pour le prêt à consommer.,0.45770964
EN,"They are usually accompanied by tea, coffee or mate.",FR,La cuisson par friture est également courante en Nouvelle-Zélande où les scones de toutes sortes forment une partie importante de la cuisine traditionnelle.,0.37644833
EN,"=== United States ===
American scones are sweet, heavy, dry and crumbly, similar to British rock cakes.",FR,"Cuisiner des scones à la maison relève souvent d'un patrimoine culinaire familial, puisqu'ils tendent à être faits à partir de la meilleure recette du membre de la famille plutôt que de livres.",0.4996402
EN,"They are usually triangular, and often contain fruit such as blueberries or sultanas, or such flavorings as pumpkin, cinnamon or chocolate chips.",FR,"Ils contiennent fréquemment des raisins, groseilles, fromage ou dattes.",0.7013761
EN,They may also be topped with icing.,FR,"En Écosse et en Ulster, on retrouve des variations salées du scone telles que les soda scones, également connus comme farls à la levure, et les scones de pomme de terre généralement appelés tattie scones et prenant l'apparence de petites galettes de pommes de terre minces et salées.",0.42180395
EN,"They are often eaten as they are (not topped with butter, jam or cream), along with coffee or tea, and often appear in US coffee houses.",FR,"Ils contiennent fréquemment des raisins, groseilles, fromage ou dattes.",0.6781131
EN,"American biscuits are more similar to traditional British scones, but are usually savory and served with savory meals.",FR,"Le scone d'origine était rond et plat, habituellement de la taille d'une petite assiette.",0.6083802
EN,"In Idaho and Utah, the bread products locally called ""scones"" are similar to Native American frybread or New Orleans beignets and are made from a sweet yeast dough, with buttermilk and baking powder or soda added, and they are fried rather than baked.",FR,"Les autres le prononcent /skoʊn/, rimant en anglais avec « Joan ».",0.5169683
EN,They are customarily served with butter and either honey or maple syrup.,FR,"En Écosse, les mots sont souvent utilisés de façon interchangeable.",0.48088735
EN,"=== Zimbabwe ===
In Zimbabwe scones are popular and often eaten for breakfast with English tea, jam and clotted cream.",FR,"Dans l'Utah, les scones sont faits avec une pâte levée et sucrée, du lait fermenté, de la levure chimique, et ils sont frits plutôt que cuits au four.",0.65301293
EN,"Originally brought to the country during its period of British colonial rule, the scone is sometimes seen as symbolic of the country's historic link to the UK that has become Zimbabweanified.",FR,Les scones de pomme de terre sont le plus souvent servis frits dans un petit-déjeuner écossais complet.,0.53350174
EN,"A scone ( SKON or  SKOHN) is a traditional Scottish baked good, popular in Scotland, Ireland and England.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.76100457
EN,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",DE,"== Etymologie ==
Der Ausdruck wird im Englischen in der Regel im Plural (Scones) gebraucht, obwohl man ein einzelnes dieser Gebäckstücke auch als Scone bezeichnet.",0.5016091
EN,A scone is often slightly sweetened and occasionally glazed with egg wash.,DE,"Das Wort scone stammt wohl vom niederländischen Begriff schoonbrood (deutsch „Sauberes Brot“; Brot aus feinem Mehl) und fand zunächst den Weg in das Scots, bevor es im 19.",0.5569595
EN,The scone is a basic component of the cream tea.,DE,Jahrhundert auch in den englischen Sprachgebrauch überging.,0.4652384
EN,It differs from teacakes and other types of sweets that are made with yeast.,DE,"== Zubereitung ==
Das ursprünglich eher flache Gebäck wird heute aus Weizen-, Gersten- oder Hafermehl und Backpulver als Triebmittel hergestellt.",0.5342643
EN,"Scones were chosen as the Republic of Ireland representative for Café Europe during the Austrian presidency of the European Union in 2006, while the United Kingdom chose shortbread, also a Scottish baked product.",DE,"Vor der Erfindung des Backpulvers wurden Scones nicht im Backofen, sondern in einer Pfanne zubereitet und ähnelten eher Pfannkuchen.",0.57793784
EN,"== Lexicology ==
The pronunciation of the word within the English-speaking world varies, with some pronouncing it  (rhymes with ""gone""), and others  (rhymes with ""tone"").",DE,"Die besondere Konsistenz der Scones entsteht durch das Einarbeiten kalter Butter im Verhältnis etwa 1:4 in den Teig, der nach Zugabe von Milch nur wenig gemischt oder geknetet werden darf.",0.39614612
EN,The dominant pronunciation differs by area.,DE,"Die weichen, krustenlosen Scones werden in Großbritannien und Irland traditionell warm mit Butter, Konfitüre oder Honig gegessen, zum Tee aber vor allem mit Clotted Cream.",0.44811827
EN,"Pronunciation rhyming with ""tone"" is strongest in Scotland, Republic of Ireland, and English Midlands though it seems to have less prominent patches in Cornwall and Essex.",DE,"Besonders in England besteht die Tradition, den Scone zuerst mit Konfitüre und danach mit Clotted cream zu bestreichen.",0.6113007
EN,"The pronunciation rhyming with ""gone"" is strongest in Northern England, although this also seems to be the favoured pronunciation in Southern England, Wales, the Home Counties, and East Anglia.",DE,"Dies führt zu einer anhaltenden Debatte über die korrekte Art, einen Scone zu essen.",0.47004023
EN,Natives of the Republic of Ireland and the United States mainly use the  pronunciation.,DE,"== Varianten ==
In Irland und Schottland gibt es außerdem Potato scones, die aus Kartoffelbrei, Butter und Salz zubereitet werden.",0.55555594
EN,"British dictionaries usually show the  form as the preferred pronunciation, while recognising the /skoʊn/ form.The difference in pronunciation is alluded to in a poem:
The Oxford English Dictionary reports that the first mention of the word was in 1513.",DE,In den USA hergestellte Scones enthalten oft auch Nüsse oder Preiselbeeren; ein ähnliches Gebäck ohne süße Zutaten wird dort als Biscuit bezeichnet.,0.5061365
EN,The origin of the word scone is obscure and may derive from different sources.,DE,In Südafrika werden Scones üblicherweise mit Clotted cream und Konfitüre gereicht.,0.531949
EN,"That is, the classic Scottish scone, the Dutch schoonbrood (very similar to the drop scone), and possibly other similarly named quick breads may have made their way onto the English tea table, where their similar names merged into one.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.53252697
EN,"Thus, scone may derive from the Middle Dutch schoonbrood (fine white bread), from schoon (pure, clean) and brood (bread), or it may derive from the Scots Gaelic term sgonn, meaning a shapeless mass or large mouthful.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.44780344
EN,"The Middle Low German term schöne, meaning fine bread, may also have played a role in the origination of this word.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.4401442
EN,"If the explanation put forward by Sheila MacNiven Cameron is true, the word may also be based on the town of Scone ( ) (Scots: Scone, Scottish Gaelic: Sgàin) in Scotland, the ancient capital of that country – where Scottish monarchs were crowned, and on whose Stone of Scone the monarchs of the United Kingdom are still crowned today.",DE,"Sie werden gewöhnlich mit Tee, Kaffee oder Mate-Tee serviert.",0.2713245
EN,"== History ==
When baking powder became available to the masses, scones began to be the oven-baked, well-leavened items we know today.",DE,BBC Food empfiehlt eigene Verfeinerungsmöglichkeiten mittels Trockenfrüchten und diversen Gewürzen.,0.4153344
EN,"Modern scones are widely available in British bakeries, grocery stores, and supermarkets.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.4369262
EN,"A 2005 market report estimated the UK scone market to be worth £64m, showing a 9% increase over the previous five years.",DE,Vom Fertigprodukt-Einkauf im Supermarkt wird abgeraten.,0.43643972
EN,"The increase is partly due to an increasing consumer preference for impulse and convenience foods.Scones sold commercially are usually round, although some brands are hexagonal, as this shape may be tessellated for space efficiency.",DE,"Die weichen, krustenlosen Scones werden in Großbritannien und Irland traditionell warm mit Butter, Konfitüre oder Honig gegessen, zum Tee aber vor allem mit Clotted Cream.",0.52762806
EN,"When prepared at home, they may take various shapes, including triangles, rounds and squares.",DE,BBC Food empfiehlt eigene Verfeinerungsmöglichkeiten mittels Trockenfrüchten und diversen Gewürzen.,0.49434504
EN,Baking scones at home is often closely tied to heritage baking.,DE,"Dies führt zu einer anhaltenden Debatte über die korrekte Art, einen Scone zu essen.",0.56250614
EN,"They tend to be made using family recipes rather than recipe books, since it is often a family member who holds the ""best"" and most-treasured recipe.In 2023, a West London woman completed a decade-long project to sample a scone at every National Trust location (244 sites across England, Wales and Northern Ireland).",DE,"Dies führt zu einer anhaltenden Debatte über die korrekte Art, einen Scone zu essen.",0.50101525
EN,"== Varieties ==
Scones are often lightly sweetened, but may also be savoury.",DE,In Südafrika werden Scones üblicherweise mit Clotted cream und Konfitüre gereicht.,0.5639951
EN,"They frequently include raisins, currants, cheese or dates.",DE,Jahrhundert auch in den englischen Sprachgebrauch überging.,0.41774783
EN,"In Scotland and Ulster, savoury varieties of scone include soda scones, also known as soda farls, sour dough scones known as soor dook scones made with sour milk, and potato scones, normally known as tattie scones, which resemble small, thin savoury pancakes made with potato flour.",DE,"Sie werden gewöhnlich mit Tee, Kaffee oder Mate-Tee serviert.",0.40541333
EN,Potato scones are most commonly served fried in a full Scottish breakfast or an Ulster fry.,DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.53327703
EN,"The griddle scone (or ""girdle scone"" in Scots) is a variety of scone that is cooked on a griddle on the stove top rather than baked in the oven.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.70872283
EN,"This usage is also common in New Zealand, where scones of all varieties form an important part of traditional colonial New Zealand cuisine.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.4653921
EN,"Other common varieties include the dropped scone, or drop scone, like a pancake, after the method of dropping the batter onto the griddle or frying pan to cook it, and the lemonade scone, which is made with clear lemonade and cream instead of butter and milk.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.49907857
EN,"The fruit scone or fruited scone contains currants, sultanas, peel and glacé cherries mixed into the dough.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.4512284
EN,"To achieve lightness and flakiness, scones may be made with cream instead of milk.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.39949015
EN,"In some countries one may also encounter savoury varieties of scone that may contain or be topped with combinations of cheese, onion, bacon, etc.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.5223331
EN,"Scones can be presented with various toppings and condiments, typically butter, jam and cream.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.46247998
EN,Strawberries are also sometimes used.,DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.3746066
EN,"== Regional variations ==
=== Australia ===
Pumpkin scones, made by adding mashed cooked pumpkin to the dough mixture, had increased exposure during the period when Florence Bjelke-Petersen was in the public eye.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.62416697
EN,"Date scones, which contain chopped dried dates, can also be found in Australia.",DE,Jahrhundert auch in den englischen Sprachgebrauch überging.,0.56173253
EN,"Another old style of cooking scones, generally in the colder months, is to deep-fry or deep pan-fry them in dripping or oil; prepared this way, they are called ""puftaloons"".",DE,In Südafrika werden Scones üblicherweise mit Clotted cream und Konfitüre gereicht.,0.5576743
EN,"=== Hungary ===
In Hungary, a pastry very similar to the British version exists under the name ""pogácsa"".",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.49108675
EN,The name has been adopted by several neighbouring nations' languages.,DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.47073317
EN,"Pogácsa is almost always savoury and served with varied seasonings and toppings, like dill and cheese.",DE,"== Etymologie ==
Der Ausdruck wird im Englischen in der Regel im Plural (Scones) gebraucht, obwohl man ein einzelnes dieser Gebäckstücke auch als Scone bezeichnet.",0.44122005
EN,"=== Norway ===
Norwegian scones may contain raisins and orange and lemon bits.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.54927814
EN,"Instead of using butter, like most scone recipes, Norwegian scones use cultured milk instead.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.46479192
EN,"=== New Zealand ===
Scones make up a part of kiwiana, and are among the most popular recipes in the Edmonds Cookery Book, New Zealand's best-selling cook book.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.44292986
EN,"The Edmonds recipe is unsweetened, using only flour, baking powder, salt, butter and milk.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.42379373
EN,"Other ingredients such as cheese, sultanas and dates can be added.Cheese scones are a popular snack sold in cafes or tea shops, where they are commonly served toasted with butter.",DE,"Sie werden gewöhnlich mit Tee, Kaffee oder Mate-Tee serviert.",0.5679648
EN,"=== South Africa ===
Scones are commonly served with clotted cream and jam; grated cheddar cheese is another popular accompaniment.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.67817926
EN,"=== South America ===
Scones are quite popular in Argentina as well as Uruguay.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.50553507
EN,"They were brought there by Irish, English and Scottish immigrants and by Welsh immigrants in Patagonia (Britons are the third largest foreign community in Argentina).",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.7967769
EN,"They are usually accompanied by tea, coffee or mate.",DE,"Die weichen, krustenlosen Scones werden in Großbritannien und Irland traditionell warm mit Butter, Konfitüre oder Honig gegessen, zum Tee aber vor allem mit Clotted Cream.",0.6124666
EN,"=== United States ===
American scones are sweet, heavy, dry and crumbly, similar to British rock cakes.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.5700592
EN,"They are usually triangular, and often contain fruit such as blueberries or sultanas, or such flavorings as pumpkin, cinnamon or chocolate chips.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.3224426
EN,They may also be topped with icing.,DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.42302132
EN,"They are often eaten as they are (not topped with butter, jam or cream), along with coffee or tea, and often appear in US coffee houses.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.36198866
EN,"American biscuits are more similar to traditional British scones, but are usually savory and served with savory meals.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.49874896
EN,"In Idaho and Utah, the bread products locally called ""scones"" are similar to Native American frybread or New Orleans beignets and are made from a sweet yeast dough, with buttermilk and baking powder or soda added, and they are fried rather than baked.",DE,"== Etymologie ==
Der Ausdruck wird im Englischen in der Regel im Plural (Scones) gebraucht, obwohl man ein einzelnes dieser Gebäckstücke auch als Scone bezeichnet.",0.48712498
EN,They are customarily served with butter and either honey or maple syrup.,DE,"Besonders in England besteht die Tradition, den Scone zuerst mit Konfitüre und danach mit Clotted cream zu bestreichen.",0.58516616
EN,"=== Zimbabwe ===
In Zimbabwe scones are popular and often eaten for breakfast with English tea, jam and clotted cream.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.44830745
EN,"Originally brought to the country during its period of British colonial rule, the scone is sometimes seen as symbolic of the country's historic link to the UK that has become Zimbabweanified.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.40827477
EN,"A scone ( SKON or  SKOHN) is a traditional Scottish baked good, popular in Scotland, Ireland and England.",IT,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.66202617
EN,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",IT,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.57488346
EN,A scone is often slightly sweetened and occasionally glazed with egg wash.,IT,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.5285758
EN,The scone is a basic component of the cream tea.,IT,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.51720804
EN,It differs from teacakes and other types of sweets that are made with yeast.,IT,La pronuncia della parola scone cambia da regione a regione.,0.47142082
EN,"Scones were chosen as the Republic of Ireland representative for Café Europe during the Austrian presidency of the European Union in 2006, while the United Kingdom chose shortbread, also a Scottish baked product.",IT,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.5551306
EN,"== Lexicology ==
The pronunciation of the word within the English-speaking world varies, with some pronouncing it  (rhymes with ""gone""), and others  (rhymes with ""tone"").",IT,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.5106443
EN,The dominant pronunciation differs by area.,IT,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.44584048
