Language 1,Sentence 1,Language 2,Sentence 2,Cosine similarity
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.5267436
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.5957532
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.5028405
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.63894653
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.56727695
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.68402326
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.5416807
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.4952165
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.65567774
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.6064041
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.58549356
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.49630338
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"In USA e in Canada sono conosciuti come ""biscuits"".",0.50304997
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.4819348
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.51613516
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.46893597
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.6388219
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.58794457
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Si trovano anche gli scone al dattero.,0.5407788
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.55838746
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Sono chiamati puftaloons.,0.5276892
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.57642484
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.5914929
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.43091637
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.5710815
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.6433531
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Sono più spesso fritti che cotti al forno.,0.5887257
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.6713929
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.4598746
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.43609875
en,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",it,Solitamente vengono accompagnati con tè o caffè.,0.52514446
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.61095303
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.6520704
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.5285757
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.5956902
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,La pronuncia della parola scone cambia da regione a regione.,0.6185546
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.52407956
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.53439987
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.41461372
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"== Storia ==
In origine scone si riferiva a una focaccia rotonda e piatta, solitamente del diametro di un piatto da tavola di media grandezza.",0.6281636
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,La focaccia (a base di avena non lievitata) veniva cotta su una piastra e servita tagliata in spicchi triangolari.,0.55590016
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Oggi l'originale focaccia rotonda verrebbe chiamata bannock e scones gli spicchi.,0.6628225
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,In Scozia le due parole sono spesso intercambiabili.,0.64284086
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.5921593
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.43665904
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.42712578
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.49410373
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.6338196
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.41025496
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.5823251
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.72638404
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.6041745
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.57312876
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.5959097
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.5628029
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.48226702
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.57896006
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.6359025
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.48026127
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.5444398
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"In USA e in Canada sono conosciuti come ""biscuits"".",0.49475074
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.495358
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.561435
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.49150392
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.6901237
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.60977125
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Si trovano anche gli scone al dattero.,0.66192394
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.4689437
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Sono chiamati puftaloons.,0.45455867
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.5111489
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.56192786
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.5088298
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.5525849
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.5267478
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Sono più spesso fritti che cotti al forno.,0.59107924
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.63940597
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.5282737
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.33805442
en,A scone is often slightly sweetened and occasionally glazed with egg wash.,it,Solitamente vengono accompagnati con tè o caffè.,0.4740054
en,The scone is a basic component of the cream tea.,it,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.69044334
en,The scone is a basic component of the cream tea.,it,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.5875149
en,The scone is a basic component of the cream tea.,it,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.5339821
en,The scone is a basic component of the cream tea.,it,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.517208
en,The scone is a basic component of the cream tea.,it,La pronuncia della parola scone cambia da regione a regione.,0.60088503
en,The scone is a basic component of the cream tea.,it,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.45089
en,The scone is a basic component of the cream tea.,it,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.5528871
en,The scone is a basic component of the cream tea.,it,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.4369564
en,The scone is a basic component of the cream tea.,it,"== Storia ==
In origine scone si riferiva a una focaccia rotonda e piatta, solitamente del diametro di un piatto da tavola di media grandezza.",0.6251271
en,The scone is a basic component of the cream tea.,it,La focaccia (a base di avena non lievitata) veniva cotta su una piastra e servita tagliata in spicchi triangolari.,0.5412836
en,The scone is a basic component of the cream tea.,it,Oggi l'originale focaccia rotonda verrebbe chiamata bannock e scones gli spicchi.,0.60470784
en,The scone is a basic component of the cream tea.,it,In Scozia le due parole sono spesso intercambiabili.,0.5850029
en,The scone is a basic component of the cream tea.,it,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.6114007
en,The scone is a basic component of the cream tea.,it,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.41092378
en,The scone is a basic component of the cream tea.,it,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.43308225
en,The scone is a basic component of the cream tea.,it,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.4736079
en,The scone is a basic component of the cream tea.,it,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.4707145
en,The scone is a basic component of the cream tea.,it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.4111935
en,The scone is a basic component of the cream tea.,it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.5752747
en,The scone is a basic component of the cream tea.,it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.5996927
en,The scone is a basic component of the cream tea.,it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.5474891
en,The scone is a basic component of the cream tea.,it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.4965003
en,The scone is a basic component of the cream tea.,it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.51743984
en,The scone is a basic component of the cream tea.,it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.56547207
en,The scone is a basic component of the cream tea.,it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.45934546
en,The scone is a basic component of the cream tea.,it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.58472145
en,The scone is a basic component of the cream tea.,it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.65488434
en,The scone is a basic component of the cream tea.,it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.4709093
en,The scone is a basic component of the cream tea.,it,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.42959666
en,The scone is a basic component of the cream tea.,it,"In USA e in Canada sono conosciuti come ""biscuits"".",0.49792156
en,The scone is a basic component of the cream tea.,it,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.50184417
en,The scone is a basic component of the cream tea.,it,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.5059904
en,The scone is a basic component of the cream tea.,it,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.4850957
en,The scone is a basic component of the cream tea.,it,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.5076881
en,The scone is a basic component of the cream tea.,it,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.63175124
en,The scone is a basic component of the cream tea.,it,Si trovano anche gli scone al dattero.,0.6978726
en,The scone is a basic component of the cream tea.,it,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.41369775
en,The scone is a basic component of the cream tea.,it,Sono chiamati puftaloons.,0.42654094
en,The scone is a basic component of the cream tea.,it,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.483638
en,The scone is a basic component of the cream tea.,it,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.5347803
en,The scone is a basic component of the cream tea.,it,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.5348387
en,The scone is a basic component of the cream tea.,it,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.44933188
en,The scone is a basic component of the cream tea.,it,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.4956857
en,The scone is a basic component of the cream tea.,it,Sono più spesso fritti che cotti al forno.,0.4873581
en,The scone is a basic component of the cream tea.,it,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.57017255
en,The scone is a basic component of the cream tea.,it,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.45376545
en,The scone is a basic component of the cream tea.,it,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.40291154
en,The scone is a basic component of the cream tea.,it,Solitamente vengono accompagnati con tè o caffè.,0.49727532
en,It differs from teacakes and other types of sweets that are made with yeast.,it,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.554438
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.6614501
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.554834
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.5608438
en,It differs from teacakes and other types of sweets that are made with yeast.,it,La pronuncia della parola scone cambia da regione a regione.,0.47142082
en,It differs from teacakes and other types of sweets that are made with yeast.,it,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.38240218
en,It differs from teacakes and other types of sweets that are made with yeast.,it,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.44253924
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.4344085
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"== Storia ==
In origine scone si riferiva a una focaccia rotonda e piatta, solitamente del diametro di un piatto da tavola di media grandezza.",0.46640164
en,It differs from teacakes and other types of sweets that are made with yeast.,it,La focaccia (a base di avena non lievitata) veniva cotta su una piastra e servita tagliata in spicchi triangolari.,0.5219249
en,It differs from teacakes and other types of sweets that are made with yeast.,it,Oggi l'originale focaccia rotonda verrebbe chiamata bannock e scones gli spicchi.,0.523899
en,It differs from teacakes and other types of sweets that are made with yeast.,it,In Scozia le due parole sono spesso intercambiabili.,0.47899717
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.54928267
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.3741278
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.34875524
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.49523804
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.367222
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.47802883
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.4690125
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.5045922
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.49106666
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.52434087
en,It differs from teacakes and other types of sweets that are made with yeast.,it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.44272858
en,It differs from teacakes and other types of sweets that are made with yeast.,it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.6257647
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.4597662
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.5182412
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.61641264
en,It differs from teacakes and other types of sweets that are made with yeast.,it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.48229575
